source_type,thread_id,comment_id,createdAt_iso,url,matched_text,amount_values,context_tags,text_snippet
comment,thread_1838238943613996,comment_1838850410219516,2025-09-10T14:25:11Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1838238943613996/?comment_id=1838850410219516,$130,130.0,hour,"I work with these. I ask for the patient to pay me at the time of service then they get reimbursed later. I charge $130/hr to prepare paperwork for litigation, meaning printing and mailing the pape..."
comment,thread_1838238943613996,comment_1838850410219516,2025-09-10T14:25:11Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1838238943613996/?comment_id=1838850410219516,$50,50.0,,"I work with these. I ask for the patient to pay me at the time of service then they get reimbursed later. I charge $130/hr to prepare paperwork for litigation, meaning printing and mailing the pape..."
comment,thread_1838238943613996,comment_1838850410219516,2025-09-10T14:25:11Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1838238943613996/?comment_id=1838850410219516,130/hr,130.0,hour,"I work with these. I ask for the patient to pay me at the time of service then they get reimbursed later. I charge $130/hr to prepare paperwork for litigation, meaning printing and mailing the pape..."
comment,thread_1838238943613996,comment_1838701580234399,2025-09-10T10:54:00Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1838238943613996/?comment_id=1838701580234399,$130,130.0,hour,I have the client pay at the time of service. They get reimbursed later. I charge $130/hr to prepare documents for court when the lawyers tell me to.
comment,thread_1838238943613996,comment_1838701580234399,2025-09-10T10:54:00Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1838238943613996/?comment_id=1838701580234399,130/hr,130.0,hour,I have the client pay at the time of service. They get reimbursed later. I charge $130/hr to prepare documents for court when the lawyers tell me to.
comment,thread_1838198300284727,comment_1838242553613635,2025-09-09T20:34:34Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1838198300284727/?comment_id=1838242553613635,$2000,2000.0,session,"I have my own office space but just to give you a reference I’ve been in business 6months and charge $2000 for 10-visits. I’m in pelvic health, and adding Mercier Therapy to by business next month ..."
comment,thread_1838198300284727,comment_1838242553613635,2025-09-09T20:34:34Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1838198300284727/?comment_id=1838242553613635,$2500,2500.0,session|package,"I have my own office space but just to give you a reference I’ve been in business 6months and charge $2000 for 10-visits. I’m in pelvic health, and adding Mercier Therapy to by business next month ..."
comment,thread_1838198300284727,comment_1838242553613635,2025-09-09T20:34:34Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1838198300284727/?comment_id=1838242553613635,$3000,3000.0,session|package,"I have my own office space but just to give you a reference I’ve been in business 6months and charge $2000 for 10-visits. I’m in pelvic health, and adding Mercier Therapy to by business next month ..."
comment,thread_1838198300284727,comment_1838242553613635,2025-09-09T20:34:34Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1838198300284727/?comment_id=1838242553613635,$2500-$3000,2500.0|3000.0,session|package,"I have my own office space but just to give you a reference I’ve been in business 6months and charge $2000 for 10-visits. I’m in pelvic health, and adding Mercier Therapy to by business next month ..."
comment,thread_1838198300284727,comment_1839252106846013,2025-09-11T01:57:36Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1838198300284727/?comment_id=1839252106846013,$95,95.0,session,"I also do mobile personal training. I charge $95 for a mobile visit and $125 if they are more than a 15-minute drive. For cash physical therapy I charge $150 for an eval, $125 for a follow up. I kn..."
comment,thread_1838198300284727,comment_1839252106846013,2025-09-11T01:57:36Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1838198300284727/?comment_id=1839252106846013,$125,125.0,session|cash,"I also do mobile personal training. I charge $95 for a mobile visit and $125 if they are more than a 15-minute drive. For cash physical therapy I charge $150 for an eval, $125 for a follow up. I kn..."
comment,thread_1838198300284727,comment_1839252106846013,2025-09-11T01:57:36Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1838198300284727/?comment_id=1839252106846013,$150,150.0,eval|followup|cash,"I also do mobile personal training. I charge $95 for a mobile visit and $125 if they are more than a 15-minute drive. For cash physical therapy I charge $150 for an eval, $125 for a follow up. I kn..."
comment,thread_1838198300284727,comment_1839252106846013,2025-09-11T01:57:36Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1838198300284727/?comment_id=1839252106846013,$125,125.0,eval|followup|cash,"I also do mobile personal training. I charge $95 for a mobile visit and $125 if they are more than a 15-minute drive. For cash physical therapy I charge $150 for an eval, $125 for a follow up. I kn..."
comment,thread_1835841880520369,comment_1836503893787501,2025-09-07T17:19:46Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1835841880520369/?comment_id=1836503893787501,$17,17.0,hour,Admin rate. $17/hour for PTA’s and $25/hour for PT/OT
comment,thread_1835841880520369,comment_1836503893787501,2025-09-07T17:19:46Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1835841880520369/?comment_id=1836503893787501,$25,25.0,hour,Admin rate. $17/hour for PTA’s and $25/hour for PT/OT
thread,thread_1833668387404385,,2025-09-04T15:14:09Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1833668387404385/,$1,1.0,,🚨 **NEW PODCAST EPISODE!** 🚨 Have you ever seen someone “blow up” and thought… *how did they do it so fast?* 🤔 Here’s the truth: **overnight success isn’t real.** Every “sudden” win is built on: La...
thread,thread_1832994740805083,,2025-09-03T19:22:12Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1832994740805083/,$140,140.0,,"We bill as an out of network providers and still figuring out what can we do if it’s not a Medicare advantage plan. If our self pay rate is $140, and we bill the insurance and gets reimbursed $80, ..."
thread,thread_1832994740805083,,2025-09-03T19:22:12Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1832994740805083/,$80,80.0,,"We bill as an out of network providers and still figuring out what can we do if it’s not a Medicare advantage plan. If our self pay rate is $140, and we bill the insurance and gets reimbursed $80, ..."
thread,thread_1832994740805083,,2025-09-03T19:22:12Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1832994740805083/,$80,80.0,,"We bill as an out of network providers and still figuring out what can we do if it’s not a Medicare advantage plan. If our self pay rate is $140, and we bill the insurance and gets reimbursed $80, ..."
thread,thread_1832903294147561,,2025-09-03T17:07:19Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1832903294147561/,$12,12.0,,🚨 **InBody 570 Available – Perfect for Clinics Looking to Add Objective Data to Client Care!** 🚨 I’m transitioning my career path and looking to find a new home for my InBody 570. Many of you know ...
thread,thread_1832903294147561,,2025-09-03T17:07:19Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1832903294147561/,$8,8.0,,🚨 **InBody 570 Available – Perfect for Clinics Looking to Add Objective Data to Client Care!** 🚨 I’m transitioning my career path and looking to find a new home for my InBody 570. Many of you know ...
thread,thread_1832855110819046,,2025-09-03T15:55:00Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1832855110819046/,$1,1.0,,"You’ve been waiting for the “right time” to start your business. This is it. **Uncaged University Term 1** has started, but there is still time to enroll! Inside, you’ll learn exactly how to: 🧠 Thi..."
thread,thread_1832702034167687,,2025-09-03T12:15:39Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1832702034167687/,$99.99,99.99,,"Is premium LinkedIn worth it? I'm trying to expand my network, connect with other professionals, promote my content, etc - not for marketing to potential patients. It's 1 month free then $99.99/mon..."
thread,thread_1831307474307143,,2025-09-01T17:15:18Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1831307474307143/,$20,20.0,,My son has mild autism and lately he’s been having meltdowns because he wants to keep buying Mech Arena specs. I told him he has to earn his money. So we came up with this idea of coffee/tea/desser...
comment,thread_1831307474307143,comment_1831390997632124,2025-09-01T19:40:17Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1831307474307143/?comment_id=1831390997632124,$45,45.0,,I’m happy to announce we made $45 and only spent $12. Labor cost was free so almost 300% right? He’s one happy kid!
comment,thread_1831307474307143,comment_1831390997632124,2025-09-01T19:40:17Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1831307474307143/?comment_id=1831390997632124,$12,12.0,,I’m happy to announce we made $45 and only spent $12. Labor cost was free so almost 300% right? He’s one happy kid!
thread,thread_1828789984558892,,2025-08-29T15:58:49Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1828789984558892/,$1,1.0,,"💡 **UNCAGED HACK OF THE WEEK** 💡 *""We don’t need more ****gurus****.* *We need more ****education**** and true ****competence**** as business owners.""* — Kevin DeGroot 🎙️ In today’s noisy online bu..."
thread,thread_1828394561265101,,2025-08-29T05:09:21Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1828394561265101/,$250,250.0,eval|session|hour,Looking for recommendations/ thoughts on what to charge when your staff PT needs PT from another clinician in your practice. We are a brick and mortar clinic and our rates are $250 for evaluation a...
thread,thread_1828394561265101,,2025-08-29T05:09:21Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1828394561265101/,$150,150.0,eval|session|hour,Looking for recommendations/ thoughts on what to charge when your staff PT needs PT from another clinician in your practice. We are a brick and mortar clinic and our rates are $250 for evaluation a...
thread,thread_1828394561265101,,2025-08-29T05:09:21Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1828394561265101/,$150-175,150.0|175.0,eval|session|hour,Looking for recommendations/ thoughts on what to charge when your staff PT needs PT from another clinician in your practice. We are a brick and mortar clinic and our rates are $250 for evaluation a...
thread,thread_1827174524720438,,2025-08-27T15:53:27Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1827174524720438/,$100,100.0,,"***Stick with me here...*** What YOU can pull from the recent *Cracker Barrel* fiasco. Cracker Barrel has been an iconic establishment since first opening its doors in Lebanon, TN in 1969. One can ..."
